"","year","FSTATE","post74","dcpoverty","dcunemp","dcblack_per","dcp15t17","dcp18t24","dcp25t34","dcpolice_per1","dcprison_per1","robmin","robmax","mmdate","addondate","mmterm","addonterm","addonminfrac","addonmaxfrac","addontermpost","addonminpost","addonmaxpost","rmurder","rrapetot","rrobtot","rrobgun","raslttot","rasltgun","rburgtot","rlarceny","ralloffense","amurder","arapetot","arobtot","arobgun","aaslttot","aasltgun","aburgtot","alarceny","aalloffense","jmurder","jrapetot","jrobtot","jrobgun","jaslttot","jasltgun","jburgtot","jlarceny","jalloffense","lnrmurder","pcrmurder","lnpcrmurder","lnrrapetot","pcrrapetot","lnpcrrapetot","lnrrobtot","pcrrobtot","lnpcrrobtot","lnrrobgun","pcrrobgun","lnpcrrobgun","lnraslttot","pcraslttot","lnpcraslttot","lnrasltgun","pcrasltgun","lnpcrasltgun","lnrburgtot","pcrburgtot","lnpcrburgtot","lnrlarceny","pcrlarceny","lnpcrlarceny","lnralloffense","pcralloffense","lnpcralloffense","lnamurder","pcamurder","lnpcamurder","lnarapetot","pcarapetot","lnpcarapetot","lnarobtot","pcarobtot","lnpcarobtot","lnarobgun","pcarobgun","lnpcarobgun","lnaaslttot","pcaaslttot","lnpcaaslttot","lnaasltgun","pcaasltgun","lnpcaasltgun","lnaburgtot","pcaburgtot","lnpcaburgtot","lnalarceny","pcalarceny","lnpcalarceny","lnaalloffense","pcaalloffense","lnpcaalloffense","lnjmurder","pcjmurder","lnpcjmurder","lnjrapetot","pcjrapetot","lnpcjrapetot","lnjrobtot","pcjrobtot","lnpcjrobtot","lnjrobgun","pcjrobgun","lnpcjrobgun","lnjaslttot","pcjaslttot","lnpcjaslttot","lnjasltgun","pcjasltgun","lnpcjasltgun","lnjburgtot","pcjburgtot","lnpcjburgtot","lnjlarceny","pcjlarceny","lnpcjlarceny","lnjalloffense","pcjalloffense","lnpcjalloffense","rrobfrac","lnrrobfrac","addonyr","mmyr","relyr","mmrelyr","yaddon","ymm","everaddon","evermm","addonpre70","mmpre70","timey","timeysq"
"211",1985,8,1,10.1999998092651,5.90000009536743,3.68682169914246,4.55009269714355,11.7803764343262,20.2884254455566,198.864669799805,106.940231323242,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,189,1319,4010,1862,24669,1974,56395,137524,238086,148,664,1246,602,18760,1560,7257,33241,64398,10,69,149,38,2189,130,1823,8875,13861,5.24174690246582,5.80665159225464,1.75900411605835,7.18462896347046,40.5236663818359,3.70188617706299,8.29654693603516,123.199325561523,4.81380367279053,7.52940654754639,57.2062683105469,4.04666328430176,10.113302230835,757.90625,6.63055992126465,7.58781719207764,60.6472473144531,4.10507440567017,10.9401359558105,1732.62487792969,7.45739269256592,11.8315534591675,4225.15283203125,8.34881114959717,12.3803873062134,7314.7216796875,8.89764404296875,4.99721240997314,4.54700756072998,1.51446938514709,6.49828195571899,20.4000873565674,3.01553916931152,7.12769365310669,38.2808876037598,3.64495086669922,6.40025758743286,18.4952602386475,2.91751456260681,9.83948230743408,576.363891601562,6.35673904418945,7.35244131088257,47.9279174804688,3.86969804763794,8.88972187042236,222.956985473633,5.40697908401489,10.4115390777588,1021.26403808594,6.92879629135132,11.0728378295898,1978.50122070312,7.59009504318237,2.30258512496948,0.307230234146118,-1.18015789985657,4.23410654067993,2.11988854408264,0.751363515853882,5.00394630432129,4.57773065567017,1.52120339870453,3.63758611679077,1.16747486591339,0.154843181371689,7.69120025634766,67.2527008056641,4.20845699310303,4.86753463745117,3.99399304389954,1.38479149341583,7.50823879241943,56.0080718994141,4.02549600601196,9.09099388122559,272.666839599609,5.60825061798096,9.53683471679688,425.851837158203,6.05409145355225,0.464339166879654,-0.767140030860901,1976,1976,9,9,1,1,1,1,0,0,21,441
"212",1986,8,1,13.5,7.40000009536743,3.7529559135437,4.60239028930664,11.2434234619141,20.077543258667,198.895141601562,113.160179138184,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,230,1382,4730,2076,27826,2181,58493,138108,246649,169,692,1393,642,20573,1467,7261,32614,65839,9,75,164,37,2400,118,1583,8452,13481,5.43807935714722,6.97034120559692,1.94166421890259,7.23128700256348,41.8826599121094,3.73487186431885,8.46168041229248,143.346588134766,4.96526527404785,7.6381983757019,62.9149055480957,4.14178323745728,10.2337265014648,843.2900390625,6.73731088638306,7.68753862380981,66.0970153808594,4.19112348556519,10.9766626358032,1772.67895507812,7.48024702072144,11.8357915878296,4185.4775390625,8.33937644958496,12.4157218933105,7474.90283203125,8.91930675506592,5.12989854812622,5.12168550491333,1.63348352909088,6.53958606719971,20.9716358184814,3.04317092895508,7.23921489715576,42.2160224914551,3.74279975891113,6.4645881652832,19.4563446044922,2.96817326545715,9.93173503875732,623.481872558594,6.4353199005127,7.29097461700439,44.4586563110352,3.79455971717834,8.89027309417725,220.050643920898,5.39385795593262,10.3924970626831,988.394409179688,6.89608192443848,11.0949678421021,1995.3056640625,7.59855270385742,2.19722461700439,0.272752493619919,-1.29919052124023,4.31748819351196,2.27293729782104,0.821072936058044,5.09986639022827,4.97015619277954,1.60345125198364,3.61091780662537,1.12131571769714,0.114502742886543,7.78322410583496,72.7339935302734,4.28680896759033,4.77068471908569,3.57608819007874,1.27426946163177,7.3670768737793,47.9741325378418,3.87066197395325,9.04215812683105,256.144897460938,5.54574346542358,9.50903701782227,408.552917480469,6.01262140274048,0.438900619745255,-0.823482275009155,1976,1976,10,10,1,1,1,1,0,0,22,484
"213",1987,8,1,12.5,7.69999980926514,3.82766079902649,4.50854253768921,10.8266363143921,19.721040725708,199.817886352539,128.0947265625,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,191,1343,3915,1648,26339,2065,50565,132194,228927,143,738,1360,676,19868,1373,6945,32857,64954,2,80,124,23,2161,96,1590,8429,13099,5.25227355957031,5.73863077163696,1.74722063541412,7.20266103744507,40.3506889343262,3.69760847091675,8.27257061004639,117.626907348633,4.76751804351807,7.40731763839722,49.5144691467285,3.90226483345032,10.1788063049316,791.360229492188,6.67375326156616,7.63288545608521,62.0433120727539,4.12783288955688,10.8310146331787,1519.23498535156,7.32596206665039,11.7920255661011,3971.79345703125,8.28697299957275,12.3411588668823,6878.15478515625,8.83610534667969,4.96284484863281,4.296462059021,1.45779192447662,6.60394382476807,22.1733493804932,3.09889101982117,7.21524000167847,40.8614540100098,3.71018719673157,6.51619291305542,20.310546875,3.0111403465271,9.89686584472656,596.937805175781,6.39181280136108,7.22475337982178,41.2520446777344,3.71970057487488,8.84577751159668,208.663833618164,5.3407244682312,10.399920463562,987.194763183594,6.89486742019653,11.0814342498779,1951.55517578125,7.57638168334961,0.6931471824646,0.0600903742015362,-2.8119056224823,4.38202667236328,2.40361499786377,0.876973867416382,4.82028150558472,3.72560334205627,1.31522881984711,3.13549423217773,0.691039323806763,-0.369558542966843,7.67832612991333,64.9276504516602,4.17327356338501,4.5643482208252,2.88433814048767,1.0592954158783,7.37148952484131,47.7718505859375,3.86643648147583,9.03943347930908,253.250885009766,5.5343804359436,9.48029136657715,393.561920166016,5.97523832321167,0.420945078134537,-0.865252912044525,1976,1976,11,11,1,1,1,1,0,0,23,529
"214",1988,8,1,12.5,6.40000009536743,3.92363619804382,4.26082372665405,10.5754261016846,19.3116474151611,195.61555480957,153.842514038086,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,187,1269,3249,1230,28716,2098,45491,128261,221064,140,731,1177,450,21945,1456,6349,33224,66893,8,66,129,21,2392,126,1435,8557,13405,5.23110866546631,5.63200235366821,1.72846508026123,7.1459846496582,38.219310760498,3.64334082603455,8.08610248565674,97.8522796630859,4.58345890045166,7.11476945877075,37.0447235107422,3.61212587356567,10.2652101516724,864.858764648438,6.76256608963013,7.6487398147583,63.1868515014648,4.14609622955322,10.725269317627,1370.08251953125,7.22262620925903,11.7618227005005,3862.92138671875,8.25917911529541,12.3062076568604,6657.9306640625,8.80356407165527,4.94164228439331,4.21647262573242,1.43899893760681,6.59441328048706,22.0160102844238,3.09176993370056,7.07072401046753,35.448486328125,3.56808066368103,6.10924768447876,13.5529470443726,2.60660409927368,9.99629497528076,660.932067871094,6.49365091323853,7.28344821929932,43.8513145446777,3.78080463409424,8.75605297088623,191.217025756836,5.25340890884399,10.4110279083252,1000.62915039062,6.90838432312012,11.1108493804932,2014.66064453125,7.60820627212524,2.0794415473938,0.240941286087036,-1.42320203781128,4.18965482711792,1.9877655506134,0.687011182308197,4.85981225967407,3.88517832756042,1.35716891288757,3.04452252388,0.632470846176147,-0.45812115073204,7.77988529205322,72.0414428710938,4.27724170684814,4.83628177642822,3.79482531547546,1.33363842964172,7.26891994476318,43.2188415527344,3.76627659797668,9.05450534820557,257.716827392578,5.55186128616333,9.50338268280029,403.727233886719,6.00073957443237,0.378578037023544,-0.971333026885986,1976,1976,12,12,1,1,1,1,0,0,24,576
"215",1989,8,1,12.1000003814697,5.80000019073486,3.98374152183533,3.99900484085083,10.4096231460571,18.8655338287354,197.591873168945,186.556640625,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,146,1214,2992,965,31677,2202,41457,128128,220623,120,645,1068,386,23946,1369,5941,29546,64636,7,70,150,25,2968,170,1454,8176,13864,4.98360681533813,4.35423421859741,1.47114872932434,7.10167598724365,36.2057571411133,3.58921813964844,8.00369739532471,89.2319793701172,4.49123954772949,6.87212800979614,28.7796993255615,3.35967016220093,10.3633460998535,944.7197265625,6.8508882522583,7.69712114334106,65.6713943481445,4.18466329574585,10.6324119567871,1236.39379882812,7.11995410919189,11.7607851028442,3821.22827148438,8.24832725524902,12.3042106628418,6579.7548828125,8.79175281524658,4.78749179840088,3.57882261276245,1.27503383159637,6.46925020217896,19.2361717224121,2.95679235458374,6.97354316711426,31.8515224456787,3.46108508110046,5.95583724975586,11.5118799209595,2.44337964057922,10.0835561752319,714.154052734375,6.57109880447388,7.22183561325073,40.8284034729004,3.7093780040741,8.68963241577148,177.181549072266,5.17717504501343,10.2937040328979,881.165771484375,6.78124570846558,11.0765266418457,1927.67321777344,7.56406879425049,1.94591009616852,0.208764657378197,-1.5665477514267,4.24849510192871,2.087646484375,0.736037373542786,5.01063537597656,4.47352838516235,1.49817740917206,3.21887588500977,0.745588064193726,-0.293582022190094,7.99564361572266,88.5162124633789,4.48318576812744,5.13579845428467,5.0699987411499,1.62334060668945,7.28207349777222,43.3633995056152,3.769615650177,9.008957862854,243.837112426758,5.49650049209595,9.5370512008667,413.473327636719,6.02459287643433,0.322526723146439,-1.13156926631927,1976,1976,13,13,1,1,1,1,0,0,25,625
"216",1990,8,1,13.6999998092651,5,4.02559185028076,3.93478894233704,10.1396484375,18.2816352844238,200.621826171875,223.394790649414,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,138,1537,2989,937,36293,2591,39780,127954,222784,95,885,1120,360,27803,1664,5292,29891,68264,10,98,160,31,3566,254,1332,8518,14669,4.92725372314453,4.14580726623535,1.42209756374359,7.33758783340454,46.1746826171875,3.83243155479431,8.00269412994385,89.795783996582,4.4975380897522,6.8426833152771,28.1494312286377,3.33752703666687,10.4993801116943,1090.31726074219,6.99422407150269,7.8597993850708,77.8390350341797,4.35464286804199,10.5911197662354,1195.07409667969,7.08596324920654,11.7594261169434,3844.00463867188,8.25426959991455,12.3139581680298,6692.8955078125,8.80880165100098,4.55387687683105,2.85399794578552,1.0487208366394,6.78558778762817,26.5872440338135,3.28043150901794,7.02108383178711,33.6471328735352,3.51592779159546,5.88610410690308,10.8151502609253,2.38094806671143,10.2328996658325,835.260009765625,6.72774314880371,7.41697978973389,49.9900245666504,3.91182351112366,8.57395172119141,158.982696533203,5.0687952041626,10.3053131103516,897.987915039062,6.80015659332275,11.1311378479004,2050.79272460938,7.62598180770874,2.30258512496948,0.300420820713043,-1.20257103443146,4.58496761322021,2.94412422180176,1.07981145381927,5.07517385482788,4.80673313140869,1.57001769542694,3.43398714065552,0.931304574012756,-0.0711689069867134,8.17920017242432,107.130065917969,4.67404365539551,5.53733444213867,7.63068914413452,2.03217816352844,7.19443702697754,40.016056060791,3.68928074836731,9.04993724822998,255.898468017578,5.54478073120117,9.59349155426025,440.687316894531,6.0883355140686,0.313482761383057,-1.16001093387604,1976,1976,14,14,1,1,1,1,0,0,26,676
"217",1991,8,1,10.3999996185303,5.09999990463257,4.15730428695679,3.89004874229431,9.91813945770264,17.6982364654541,198.555511474609,232.182815551758,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,200,1612,3625,1099,38033,3274,38997,132061,228857,123,910,1211,392,28014,1895,5525,30458,69423,9,87,139,25,3697,286,1379,8870,15081,5.29831743240356,5.86812257766724,1.7695347070694,7.38523101806641,47.2970695495605,3.85644841194153,8.1956090927124,106.359725952148,4.66682720184326,7.00215578079224,32.2453346252441,3.47337341308594,10.5462093353271,1115.91162109375,7.01742696762085,8.09376811981201,96.0611724853516,4.56498527526855,10.5712404251099,1144.19592285156,7.04245758056641,11.7910194396973,3874.75073242188,8.26223659515381,12.3408527374268,6714.8046875,8.8120698928833,4.81218433380127,3.60889554023743,1.28340172767639,6.8134446144104,26.6999588012695,3.28466200828552,7.09920167922974,35.5314826965332,3.57041907310486,5.97126197814941,11.5015201568604,2.44247913360596,10.2404594421387,821.947937011719,6.71167707443237,7.54697418212891,55.6004638671875,4.01819133758545,8.61703872680664,162.106887817383,5.08825588226318,10.324104309082,893.656433105469,6.79532146453857,11.1479730606079,2036.91345214844,7.61919069290161,2.19722461700439,0.264065533876419,-1.33155798912048,4.46590805053711,2.55263328552246,0.937125504016876,4.93447399139404,4.07834529876709,1.40569138526917,3.21887588500977,0.733515322208405,-0.309906780719757,8.21527671813965,108.47225189209,4.68649435043335,5.65599203109741,8.3914155960083,2.12720918655396,7.22911405563354,40.4607048034668,3.70033121109009,9.09043025970459,260.251251220703,5.56164741516113,9.62119102478027,442.485809326172,6.09240818023682,0.303172409534454,-1.19345366954803,1976,1976,15,15,1,1,1,1,0,0,27,729
"218",1992,8,1,10.6000003814697,6,4.24856090545654,3.98844504356384,9.73989868164062,16.9942436218262,199.461517333984,249.20068359375,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,217,1625,4065,1282,38366,3919,36515,125220,223144,136,882,1144,334,27879,2121,5434,29005,67958,9,97,210,48,3978,395,1362,8609,15247,5.37989711761475,6.19629621505737,1.82395172119141,7.39326286315918,46.4008369445801,3.83731746673584,8.3101692199707,116.07347869873,4.75422334671021,7.15617656707764,36.606689453125,3.60023093223572,10.5549268722534,1095.5166015625,6.99898147583008,8.27359199523926,111.904541015625,4.71764612197876,10.5054788589478,1042.66247558594,6.94953298568726,11.7378273010254,3575.5771484375,8.18188190460205,12.3155727386475,6371.734375,8.75962734222412,4.91265487670898,3.88339304924011,1.35670924186707,6.78219223022461,25.1849460601807,3.22624635696411,7.04228639602661,32.6661911010742,3.48634052276611,5.81114101409912,9.53715705871582,2.2551953792572,10.2356290817261,796.067016601562,6.67968320846558,7.65964317321777,60.5638008117676,4.10369729995728,8.60043048858643,155.164398193359,5.04448509216309,10.2752237319946,828.21923828125,6.71927785873413,11.1266450881958,1940.49731445312,7.57069969177246,2.19722461700439,0.256989240646362,-1.35872101783752,4.57471084594727,2.76977300643921,1.01876533031464,5.34710741043091,5.99641609191895,1.79116201400757,3.8712010383606,1.37060928344727,0.315255373716354,8.28853416442871,113.589248657227,4.73258876800537,5.97888565063477,11.2789726257324,2.42294025421143,7.21670961380005,38.891040802002,3.66076397895813,9.06056308746338,245.824493408203,5.50461769104004,9.6321382522583,435.368347167969,6.0761923789978,0.315375149250031,-1.15399241447449,1976,1976,16,16,1,1,1,1,0,0,28,784
"219",1993,8,1,9.5,5.30000019073486,4.28264427185059,4.01585674285889,9.71668815612793,16.9339981079102,251.445449829102,260.029266357422,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,205,18611,4129,1460,139634,34132,55294,122363,219111,124,1912,1236,410,39349,3098,6154,29112,79352,12,93,224,160,4241,405,1297,8445,15238,5.32300996780396,5.69855213165283,1.74021208286285,9.83150768280029,517.345153808594,6.24871015548706,8.32579040527344,114.77717590332,4.74299287796021,7.28619194030762,40.5848121643066,3.70339393615723,11.8467798233032,3881.52026367188,8.26398181915283,10.4379901885986,948.795043945312,6.8551926612854,10.9204196929932,1537.05236816406,7.33762168884277,11.714747428894,3401.42407226562,8.13194942474365,12.2973337173462,6090.80712890625,8.7145357131958,4.82028150558472,3.44692921638489,1.23748373985291,7.55590486526489,53.1494216918945,3.97310733795166,7.11963558197021,34.3581008911133,3.5368378162384,6.01615715026855,11.3971042633057,2.43335938453674,10.580225944519,1093.81628417969,6.99742794036865,8.03851222991943,86.1176300048828,4.45571422576904,8.72485733032227,171.067749023438,5.14205980300903,10.2789058685303,809.25,6.69610786437988,11.2816486358643,2205.81225585938,7.69885110855103,2.4849066734314,0.333573788404465,-1.0978912115097,4.53259944915771,2.58519673347473,0.949801623821259,5.41164588928223,6.2267107963562,1.8288482427597,5.07517385482788,4.44765043258667,1.49237596988678,8.35255432128906,117.890533447266,4.76975631713867,6.00388717651367,11.2581148147583,2.42108917236328,7.167809009552,36.053768157959,3.58501148223877,9.0413293838501,234.752548217773,5.45853185653687,9.63154792785645,423.583099365234,6.04874992370605,0.35359650850296,-1.03959882259369,1976,1976,17,17,1,1,1,1,0,0,29,841
"220",1994,8,1,8.89999961853027,4.19999980926514,4.32413482666016,4.07782363891602,9.41457271575928,15.7365674972534,252.718139648438,265.720520019531,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,190,1575,3861,1354,38075,3049,33392,123804,215029,115,820,1094,341,27115,1487,4423,28590,65057,8,108,175,49,2466,214,1198,8823,13574,5.24702405929565,5.15393304824829,1.63976013660431,7.36201047897339,42.7233924865723,3.75474667549133,8.25868129730225,104.733345031738,4.65141773223877,7.21081829071045,36.7285537719727,3.60355448722839,10.5473127365112,1032.82104492188,6.94004917144775,8.02256870269775,82.7070617675781,4.41530513763428,10.4160718917847,905.790161132812,6.80880784988403,11.7264547348022,3358.302734375,8.11919116973877,12.278528213501,5832.86865234375,8.6712646484375,4.74493217468262,3.11948585510254,1.13766825199127,6.70930433273315,22.2432899475098,3.10204029083252,6.99759578704834,29.6758041381836,3.39033198356628,5.83188247680664,9.2499532699585,2.22461843490601,10.2078428268433,735.5205078125,6.60057830810547,7.30451583862305,40.3363075256348,3.69725203514099,8.39457321166992,119.978134155273,4.78730964660645,10.2608127593994,775.531311035156,6.65354824066162,11.0830192565918,1764.73376464844,7.47575521469116,2.0794415473938,0.217007711529732,-1.52782237529755,4.68213129043579,2.92960405349731,1.07486724853516,5.16478586196899,4.74704360961914,1.55752205848694,3.89182019233704,1.3291722536087,0.28455638885498,7.81035280227661,66.8926239013672,4.20308876037598,5.36597585678101,5.80495595932007,1.75871205329895,7.08840894699097,32.4969024658203,3.48114466667175,9.08511734008789,239.332382202148,5.47785329818726,9.51591110229492,368.207824707031,5.90864753723145,0.350686341524124,-1.04786312580109,1976,1976,18,18,1,1,1,1,0,0,30,900
"221",1995,8,1,9.69999980926514,4.19999980926514,4.30704593658447,4.06627941131592,9.36314296722412,15.3020505905151,254.576599121094,293.30224609375,4,8,79,79,NA,NA,NA,NA,NA,NA,NA,212,1443,3544,1154,36702,2950,33726,129956,219742,160,735,1082,331,25462,1366,4075,27753,62430,12,98,131,30,2118,188,1099,8666,12944,5.35658645629883,5.61140918731689,1.72480189800262,7.27447938919067,38.1946411132812,3.64269518852234,8.17301177978516,93.8058242797852,4.54122686386108,7.05098962783813,30.5451240539551,3.41920495033264,10.5105867385864,971.462036132812,6.87880229949951,7.98956060409546,78.0832901000977,4.35777616500854,10.4260244369507,892.690551757812,6.79423999786377,11.7749509811401,3439.7939453125,8.14316654205322,12.3002090454102,5816.33154296875,8.66842460632324,5.07517385482788,4.23502588272095,1.44338941574097,6.5998706817627,19.4546508789062,2.96808624267578,6.9865665435791,28.6393623352051,3.35478210449219,5.8021183013916,8.76120948791504,2.17033386230469,10.1449422836304,673.951416015625,6.51315784454346,7.219642162323,36.1565322875977,3.58785772323608,8.31262588500977,107.860816955566,4.68084144592285,10.2310991287231,734.591735839844,6.59931468963623,11.0418014526367,1652.45422363281,7.4100170135498,2.4849066734314,0.317626953125,-1.14687764644623,4.58496761322021,2.59395337104797,0.953183114528656,4.8751974105835,3.46742749214172,1.24341297149658,3.40119743347168,0.7940673828125,-0.230586960911751,7.65822744369507,56.0611572265625,4.02644300460815,5.23644208908081,4.97615528106689,1.60465753078461,7.00215578079224,29.089334487915,3.3703715801239,9.06716251373291,229.379592895508,5.435378074646,9.46838760375977,342.613586425781,5.83660316467285,0.325620770454407,-1.12202191352844,1976,1976,19,19,1,1,1,1,0,0,31,961
